date,price
04.02.2023 21:00,158.13
04.02.2023 22:00,131.62
04.02.2023 23:00,108.03
05.02.2023 00:00,111.29
05.02.2023 01:00,104.44
05.02.2023 02:00,103.67
05.02.2023 03:00,101.79
05.02.2023 04:00,100.99
05.02.2023 05:00,102.62
05.02.2023 06:00,102.75
05.02.2023 07:00,105.43
05.02.2023 08:00,106.89
05.02.2023 09:00,108.27
05.02.2023 10:00,108.54
05.02.2023 11:00,107.07
05.02.2023 12:00,101.62
05.02.2023 13:00,100.69
05.02.2023 14:00,106.35
05.02.2023 15:00,112.71
05.02.2023 16:00,119.97
05.02.2023 17:00,137.05
05.02.2023 18:00,133.63
05.02.2023 19:00,131.16
05.02.2023 20:00,124.11
05.02.2023 21:00,121.83
05.02.2023 22:00,125.21
05.02.2023 23:00,126.46
06.02.2023 00:00,145.00
06.02.2023 01:00,143.73
06.02.2023 02:00,145.41
06.02.2023 03:00,142.09
06.02.2023 04:00,140.10
06.02.2023 05:00,148.93
06.02.2023 06:00,175.67
06.02.2023 07:00,200.65
06.02.2023 08:00,213.39
06.02.2023 09:00,200.65
06.02.2023 10:00,185.08
06.02.2023 11:00,179.84
06.02.2023 12:00,168.72
06.02.2023 13:00,161.16
06.02.2023 14:00,163.90
06.02.2023 15:00,170.67
06.02.2023 16:00,181.80
06.02.2023 17:00,198.94
06.02.2023 18:00,213.50
06.02.2023 19:00,205.38
06.02.2023 20:00,186.21
06.02.2023 21:00,166.48
06.02.2023 22:00,152.50
06.02.2023 23:00,154.00
07.02.2023 00:00,145.72
07.02.2023 01:00,142.12
07.02.2023 02:00,140.31
07.02.2023 03:00,139.36
07.02.2023 04:00,141.60
07.02.2023 05:00,143.44
07.02.2023 06:00,170.54
07.02.2023 07:00,198.03
07.02.2023 08:00,214.16
07.02.2023 09:00,191.85
07.02.2023 10:00,168.38
07.02.2023 11:00,125.76
07.02.2023 12:00,123.57
07.02.2023 13:00,125.60
07.02.2023 14:00,139.93
07.02.2023 15:00,171.81
07.02.2023 16:00,189.98
07.02.2023 17:00,222.26
07.02.2023 18:00,245.60
07.02.2023 19:00,229.00
07.02.2023 20:00,199.03
07.02.2023 21:00,188.18
07.02.2023 22:00,173.34
07.02.2023 23:00,163.07
08.02.2023 00:00,160.04
08.02.2023 01:00,155.15
08.02.2023 02:00,150.00
08.02.2023 03:00,147.97
08.02.2023 04:00,145.97
08.02.2023 05:00,149.10
08.02.2023 06:00,175.69
08.02.2023 07:00,196.64
08.02.2023 08:00,216.19
08.02.2023 09:00,176.00
08.02.2023 10:00,128.00
08.02.2023 11:00,118.65
08.02.2023 12:00,115.61
08.02.2023 13:00,114.88
08.02.2023 14:00,114.24
08.02.2023 15:00,125.39
08.02.2023 16:00,128.10
08.02.2023 17:00,127.81
08.02.2023 18:00,102.83
08.02.2023 19:00,96.28
