date,price
2022-12-07 19:00:00,2.888848116
2022-12-07 20:00:00,3.040884924
2022-12-07 21:00:00,2.43340713
2022-12-07 22:00:00,2.2368155040000004
2022-12-07 23:00:00,2.086861392
2022-12-08 00:00:00,2.131490592
2022-12-08 01:00:00,2.088497796
2022-12-08 02:00:00,2.0058593940000002
2022-12-08 03:00:00,2.0076445620000003
2022-12-08 04:00:00,2.0491497180000002
2022-12-08 05:00:00,2.229897978
2022-12-08 06:00:00,2.4248532000000003
2022-12-08 07:00:00,2.9759494380000002
2022-12-08 08:00:00,3.3280738260000002
2022-12-08 09:00:00,3.377612238
2022-12-08 10:00:00,3.3311978700000004
2022-12-08 11:00:00,3.319073604
2022-12-08 12:00:00,3.3358095540000003
2022-12-08 13:00:00,3.334247532
2022-12-08 14:00:00,3.3773147100000003
2022-12-08 15:00:00,3.399183018
2022-12-08 16:00:00,3.443291544
2022-12-08 17:00:00,3.705785622
2022-12-08 18:00:00,3.416142114
2022-12-08 19:00:00,3.377091564
2022-12-08 20:00:00,3.227509362
2022-12-08 21:00:00,2.625089544
2022-12-08 22:00:00,2.4331839840000002
2022-12-08 23:00:00,2.225806968
2022-12-09 00:00:00,2.424681021
2022-12-09 01:00:00,2.274435441
2022-12-09 02:00:00,2.2444607039999998
2022-12-09 03:00:00,2.215527273
2022-12-09 04:00:00,2.256733239
2022-12-09 05:00:00,2.362723314
2022-12-09 06:00:00,2.6684953829999998
2022-12-09 07:00:00,3.387070902
2022-12-09 08:00:00,3.527721591
2022-12-09 09:00:00,3.53077113
2022-12-09 10:00:00,3.5057054069999998
2022-12-09 11:00:00,3.6011336640000002
2022-12-09 12:00:00,3.5783736900000003
2022-12-09 13:00:00,3.4958129999999996
2022-12-09 14:00:00,3.543713076
2022-12-09 15:00:00,3.524895189
2022-12-09 16:00:00,3.532109952
2022-12-09 17:00:00,3.777783789
2022-12-09 18:00:00,3.550630323
2022-12-09 19:00:00,3.358286229
2022-12-09 20:00:00,3.272676
2022-12-09 21:00:00,2.7966504
